;age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;favourite_sport;state;first_born;y
10261;44;technician;married;tertiary;no;1454.0;no;no;unknown;11;jun;156.0;2;-1;0;unknown;Tennis;Lisboa;yes;no
10262;48;admin.;married;secondary;no;13551.0;no;no;unknown;11;jun;89.0;3;-1;0;unknown;Soccer;Lisboa;no;no
10263;59;retired;single;secondary;no;2432.0;no;no;unknown;11;jun;236.0;2;-1;0;unknown;Soccer;Lisboa;no;no
10264;47;management;single;tertiary;no;0.0;no;no;unknown;11;jun;58.0;3;-1;0;unknown;Tennis;Lisboa;no;no
10265;42;blue-collar;married;primary;no;530.0;no;no;unknown;11;jun;;8;-1;0;unknown;Basketball;Lisboa;yes;no
10266;40;technician;married;secondary;no;240.0;no;no;unknown;12;jun;;4;-1;0;unknown;Basketball;Lisboa;no;no
10267;39;blue-collar;married;unknown;no;2952.0;yes;no;unknown;12;jun;;2;-1;0;unknown;Soccer;Lisboa;no;no
10268;40;blue-collar;divorced;secondary;no;181.0;no;no;unknown;12;jun;89.0;6;-1;0;unknown;Tennis;Lisboa;no;no
10269;56;technician;married;secondary;no;225.0;yes;no;unknown;12;jun;71.0;12;-1;0;unknown;Tennis;Lisboa;no;no
10270;47;management;married;unknown;no;0.0;no;no;unknown;12;jun;;3;-1;0;unknown;Basketball;Lisboa;no;no
10271;34;blue-collar;married;secondary;no;352.0;yes;no;unknown;12;jun;52.0;3;-1;0;unknown;Soccer;Lisboa;yes;no
10272;38;blue-collar;married;secondary;no;2342.0;no;no;unknown;12;jun;136.0;2;-1;0;unknown;Tennis;Lisboa;no;no
10273;37;unemployed;single;tertiary;no;1706.0;no;no;unknown;12;jun;542.0;3;-1;0;unknown;Basketball;Lisboa;yes;no
10274;38;blue-collar;single;primary;no;;no;no;unknown;12;jun;265.0;3;-1;0;unknown;Soccer;Lisboa;no;no
10275;52;management;divorced;tertiary;no;50.0;yes;no;unknown;12;jun;84.0;3;-1;0;unknown;Tennis;Lisboa;no;no
10276;35;blue-collar;married;secondary;no;728.0;yes;no;unknown;12;jun;410.0;16;-1;0;unknown;Soccer;Lisboa;no;no
10277;31;technician;single;secondary;no;1094.0;yes;no;unknown;12;jun;93.0;8;-1;0;unknown;Basketball;Lisboa;no;no
10278;37;management;single;tertiary;no;8828.0;no;no;unknown;12;jun;1010.0;3;-1;0;unknown;Tennis;Lisboa;no;yes
10279;53;self-employed;divorced;tertiary;no;1841.0;no;no;unknown;12;jun;403.0;5;-1;0;unknown;Soccer;Lisboa;yes;no
10280;45;management;married;tertiary;no;3370.0;no;no;unknown;12;jun;36.0;3;-1;0;unknown;Soccer;Lisboa;no;no
10281;44;services;single;secondary;no;106.0;no;no;unknown;12;jun;109.0;2;-1;0;unknown;Tennis;Lisboa;yes;no
10282;49;unknown;married;primary;no;142.0;no;no;unknown;12;jun;90.0;3;-1;0;unknown;Basketball;Lisboa;yes;no
10283;37;blue-collar;married;secondary;no;1590.0;no;no;unknown;12;jun;305.0;2;-1;0;unknown;Tennis;Lisboa;no;no
10284;39;management;married;unknown;no;4800.0;no;no;unknown;12;jun;;3;-1;0;unknown;Tennis;Lisboa;yes;no
10285;55;blue-collar;married;secondary;no;;no;no;unknown;12;jun;614.0;2;-1;0;unknown;Basketball;Lisboa;no;yes
10286;46;services;married;secondary;no;6913.0;no;no;unknown;12;jun;781.0;2;-1;0;unknown;Basketball;Lisboa;no;no
10287;38;technician;married;tertiary;no;0.0;no;no;unknown;12;jun;112.0;2;-1;0;unknown;Basketball;Lisboa;no;no
10288;55;admin.;married;secondary;no;;no;yes;unknown;12;jun;;2;-1;0;unknown;Tennis;Lisboa;no;no
10289;39;services;married;secondary;no;257.0;yes;no;unknown;12;jun;;1;-1;0;unknown;Basketball;Lisboa;no;no
10290;46;blue-collar;married;primary;no;642.0;no;no;unknown;12;jun;110.0;4;-1;0;unknown;Tennis;Lisboa;no;no
10291;53;retired;married;secondary;no;340.0;yes;no;unknown;12;jun;138.0;1;-1;0;unknown;Tennis;Lisboa;yes;no
10292;40;entrepreneur;married;secondary;no;2252.0;no;no;unknown;12;jun;144.0;1;-1;0;unknown;Basketball;Lisboa;yes;no
10293;37;services;married;primary;no;0.0;yes;yes;unknown;12;jun;137.0;1;-1;0;unknown;Basketball;Lisboa;yes;no
10294;46;management;divorced;secondary;no;270.0;no;no;unknown;12;jun;125.0;1;-1;0;unknown;Basketball;Lisboa;no;no
10295;55;blue-collar;divorced;primary;no;215.0;no;no;unknown;12;jun;202.0;1;-1;0;unknown;Tennis;Lisboa;yes;no
10296;56;blue-collar;divorced;primary;no;596.0;no;no;unknown;12;jun;123.0;1;-1;0;unknown;Basketball;Lisboa;no;no
10297;38;blue-collar;divorced;primary;no;0.0;no;no;unknown;12;jun;49.0;2;-1;0;unknown;Tennis;Lisboa;yes;no
10298;49;admin.;divorced;secondary;no;1709.0;yes;no;unknown;12;jun;106.0;1;-1;0;unknown;Basketball;Lisboa;no;no
10299;58;admin.;married;secondary;no;826.0;no;no;unknown;12;jun;885.0;1;-1;0;unknown;Soccer;Lisboa;yes;yes
10300;46;management;married;secondary;no;0.0;no;no;unknown;12;jun;155.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10301;41;services;married;secondary;no;4283.0;yes;no;unknown;12;jun;112.0;1;-1;0;unknown;Tennis;Lisboa;yes;no
10302;40;management;married;secondary;no;2596.0;no;no;unknown;12;jun;236.0;1;-1;0;unknown;Basketball;Lisboa;no;no
10303;56;admin.;married;secondary;no;1290.0;no;no;unknown;12;jun;243.0;1;-1;0;unknown;Soccer;Lisboa;yes;no
10304;45;blue-collar;married;primary;no;714.0;no;no;unknown;12;jun;108.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10305;44;retired;married;secondary;no;2692.0;no;no;unknown;12;jun;583.0;1;-1;0;unknown;Basketball;Lisboa;yes;no
10306;57;retired;single;secondary;no;;no;no;unknown;12;jun;192.0;1;-1;0;unknown;Tennis;Lisboa;yes;no
10307;44;blue-collar;married;secondary;no;1671.0;no;no;unknown;12;jun;149.0;1;-1;0;unknown;Soccer;Lisboa;yes;no
10308;35;unemployed;divorced;secondary;no;45.0;no;no;unknown;12;jun;40.0;6;-1;0;unknown;Basketball;Lisboa;yes;no
10309;52;admin.;married;secondary;no;693.0;no;no;unknown;12;jun;271.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10310;53;housemaid;divorced;secondary;no;292.0;no;no;unknown;12;jun;92.0;2;-1;0;unknown;Tennis;Lisboa;no;no
10311;47;services;married;secondary;no;440.0;yes;no;unknown;12;jun;;1;-1;0;unknown;Soccer;Lisboa;no;no
10312;35;blue-collar;divorced;primary;no;;no;no;unknown;12;jun;200.0;1;-1;0;unknown;Basketball;Lisboa;no;no
10313;36;unemployed;married;primary;no;0.0;no;no;unknown;12;jun;107.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10314;44;services;married;secondary;no;938.0;no;no;unknown;12;jun;406.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10315;46;technician;married;tertiary;no;53.0;no;no;unknown;12;jun;12.0;3;-1;0;unknown;Soccer;Lisboa;yes;no
10316;57;entrepreneur;married;secondary;no;5657.0;yes;no;unknown;12;jun;146.0;1;-1;0;unknown;Basketball;Lisboa;no;no
10317;39;management;single;secondary;no;120.0;no;no;unknown;12;jun;66.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10318;59;management;married;tertiary;no;3165.0;yes;no;unknown;12;jun;278.0;2;-1;0;unknown;Tennis;Lisboa;no;no
10319;49;blue-collar;married;tertiary;no;;no;no;unknown;12;jun;753.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10320;51;services;married;secondary;no;209.0;no;no;unknown;12;jun;93.0;1;-1;0;unknown;Basketball;Lisboa;yes;no
10321;54;management;married;tertiary;no;292.0;no;no;unknown;12;jun;120.0;1;-1;0;unknown;Basketball;Lisboa;yes;no
10322;43;services;married;secondary;no;0.0;no;no;unknown;12;jun;;1;-1;0;unknown;Basketball;Lisboa;no;no
10323;45;technician;divorced;secondary;no;29.0;no;no;unknown;12;jun;385.0;1;-1;0;unknown;Basketball;Lisboa;yes;no
10324;36;housemaid;married;secondary;no;2880.0;no;no;unknown;12;jun;283.0;1;-1;0;unknown;Basketball;Lisboa;yes;no
10325;48;technician;married;unknown;no;74.0;no;no;unknown;12;jun;181.0;1;-1;0;unknown;Basketball;Lisboa;no;no
10326;50;unemployed;married;secondary;no;5164.0;no;no;unknown;12;jun;;5;-1;0;unknown;Soccer;Lisboa;no;no
10327;39;admin.;married;secondary;no;1221.0;no;no;unknown;12;jun;97.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10328;36;services;single;primary;no;183.0;no;no;unknown;12;jun;167.0;5;-1;0;unknown;Basketball;Lisboa;yes;no
10329;39;self-employed;married;tertiary;no;2630.0;no;no;unknown;12;jun;651.0;5;-1;0;unknown;Basketball;Lisboa;yes;yes
10330;49;blue-collar;married;primary;no;518.0;yes;no;unknown;12;jun;223.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10331;51;housemaid;married;primary;no;2499.0;no;no;unknown;12;jun;309.0;5;-1;0;unknown;Tennis;Lisboa;no;no
10332;57;blue-collar;married;unknown;no;108.0;no;no;unknown;12;jun;;1;-1;0;unknown;Tennis;Lisboa;no;no
10333;43;services;married;secondary;no;2478.0;yes;no;unknown;12;jun;157.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10334;53;self-employed;married;tertiary;no;4397.0;yes;no;unknown;12;jun;252.0;1;-1;0;unknown;Soccer;Lisboa;yes;no
10335;49;management;married;tertiary;no;-470.0;yes;no;unknown;12;jun;691.0;1;-1;0;unknown;Basketball;Lisboa;yes;no
10336;45;housemaid;divorced;primary;no;221.0;no;no;unknown;12;jun;;1;-1;0;unknown;Tennis;Lisboa;no;no
10337;42;blue-collar;married;secondary;no;273.0;no;no;unknown;12;jun;315.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10338;37;housemaid;married;secondary;no;187.0;no;no;unknown;12;jun;165.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10339;57;entrepreneur;married;unknown;no;657.0;no;no;unknown;12;jun;344.0;1;-1;0;unknown;Basketball;Lisboa;no;no
10340;58;retired;married;primary;no;657.0;yes;no;unknown;12;jun;128.0;2;-1;0;unknown;Soccer;Lisboa;no;no
10341;36;blue-collar;married;primary;no;398.0;yes;no;unknown;12;jun;278.0;1;-1;0;unknown;Basketball;Lisboa;no;no
10342;38;admin.;married;secondary;no;545.0;no;no;unknown;12;jun;436.0;1;-1;0;unknown;Basketball;Lisboa;no;no
10343;50;unknown;single;unknown;no;;no;no;unknown;12;jun;189.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10344;55;entrepreneur;married;secondary;no;113.0;yes;no;unknown;12;jun;186.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10345;49;entrepreneur;married;secondary;yes;-178.0;no;yes;unknown;12;jun;84.0;1;-1;0;unknown;Tennis;Lisboa;yes;no
10346;36;technician;married;secondary;no;1319.0;yes;no;unknown;12;jun;264.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10347;50;blue-collar;married;primary;no;260.0;yes;no;unknown;12;jun;237.0;1;-1;0;unknown;Basketball;Lisboa;yes;no
10348;40;admin.;married;secondary;no;2082.0;no;no;unknown;12;jun;;1;-1;0;unknown;Basketball;Lisboa;yes;no
10349;36;student;single;secondary;no;409.0;yes;no;unknown;12;jun;72.0;1;-1;0;unknown;Basketball;Lisboa;no;no
10350;54;blue-collar;married;primary;no;1087.0;yes;no;unknown;12;jun;77.0;1;-1;0;unknown;Basketball;Lisboa;yes;no
10351;39;blue-collar;married;secondary;no;1367.0;no;no;unknown;12;jun;;1;-1;0;unknown;Tennis;Lisboa;no;no
10352;40;housemaid;married;secondary;no;3944.0;yes;no;unknown;12;jun;64.0;6;-1;0;unknown;Tennis;Lisboa;no;no
10353;36;blue-collar;married;secondary;no;753.0;yes;no;unknown;12;jun;351.0;1;-1;0;unknown;Tennis;Lisboa;yes;no
10354;47;housemaid;single;tertiary;no;456.0;no;no;unknown;12;jun;139.0;2;-1;0;unknown;Soccer;Lisboa;no;no
10355;60;retired;single;secondary;no;1625.0;no;no;unknown;12;jun;119.0;1;-1;0;unknown;Soccer;Lisboa;yes;no
10356;39;blue-collar;married;primary;no;292.0;no;no;unknown;12;jun;394.0;1;-1;0;unknown;Basketball;Lisboa;no;no
10357;36;blue-collar;married;primary;no;4138.0;no;no;unknown;12;jun;174.0;1;-1;0;unknown;Soccer;Lisboa;yes;no
10358;52;management;married;tertiary;no;261.0;yes;no;unknown;12;jun;437.0;2;-1;0;unknown;Tennis;Lisboa;no;no
10359;44;unemployed;married;secondary;no;1590.0;yes;no;unknown;12;jun;349.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10360;59;retired;married;secondary;no;;no;no;unknown;12;jun;148.0;1;-1;0;unknown;Basketball;Lisboa;no;no
10361;42;unknown;single;secondary;no;;no;no;unknown;12;jun;56.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10362;38;blue-collar;divorced;primary;no;0.0;no;no;unknown;12;jun;;1;-1;0;unknown;Soccer;Lisboa;no;no
10363;54;technician;married;unknown;no;2564.0;no;no;unknown;12;jun;134.0;1;-1;0;unknown;Tennis;Lisboa;yes;no
10364;38;services;single;primary;no;556.0;yes;no;unknown;12;jun;113.0;1;-1;0;unknown;Soccer;Lisboa;yes;no
10365;48;blue-collar;single;secondary;no;580.0;yes;no;unknown;12;jun;;2;-1;0;unknown;Basketball;Lisboa;no;no
10366;55;retired;married;secondary;no;2312.0;no;no;unknown;12;jun;60.0;1;-1;0;unknown;Basketball;Lisboa;no;no
10367;40;blue-collar;married;secondary;no;952.0;no;yes;unknown;12;jun;140.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10368;55;technician;married;secondary;no;57.0;yes;no;unknown;12;jun;331.0;12;-1;0;unknown;Tennis;Lisboa;no;no
10369;47;services;married;secondary;no;137.0;no;no;unknown;12;jun;112.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10370;59;entrepreneur;married;tertiary;no;631.0;yes;no;unknown;12;jun;167.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10371;43;blue-collar;married;primary;no;0.0;no;no;unknown;12;jun;30.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10372;55;entrepreneur;married;primary;no;214.0;no;no;unknown;12;jun;217.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10373;58;management;married;primary;no;;no;no;unknown;12;jun;;6;-1;0;unknown;Soccer;Lisboa;yes;no
10374;41;blue-collar;divorced;primary;no;1887.0;no;no;unknown;12;jun;;2;-1;0;unknown;Basketball;Lisboa;yes;no
10375;56;self-employed;married;secondary;no;1113.0;no;no;unknown;12;jun;138.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10376;39;blue-collar;married;primary;no;1397.0;yes;no;unknown;12;jun;10.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10377;47;housemaid;divorced;secondary;no;1453.0;no;no;unknown;12;jun;303.0;1;-1;0;unknown;Tennis;Lisboa;yes;no
10378;37;technician;married;secondary;yes;693.0;no;no;unknown;12;jun;75.0;1;-1;0;unknown;Basketball;Lisboa;no;no
10379;44;management;married;tertiary;no;0.0;no;no;unknown;12;jun;72.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10380;47;housemaid;single;tertiary;no;3727.0;no;no;unknown;12;jun;993.0;6;-1;0;unknown;Basketball;Lisboa;no;yes
10381;38;services;married;secondary;no;702.0;yes;no;unknown;12;jun;143.0;1;-1;0;unknown;Soccer;Lisboa;yes;no
10382;38;services;married;secondary;no;309.0;no;no;unknown;12;jun;160.0;2;-1;0;unknown;Basketball;Lisboa;yes;no
10383;40;services;married;secondary;no;1291.0;no;yes;unknown;12;jun;138.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10384;38;blue-collar;married;primary;no;506.0;yes;yes;unknown;12;jun;122.0;1;-1;0;unknown;Tennis;Lisboa;yes;no
10385;40;technician;married;secondary;no;8379.0;no;no;unknown;12;jun;52.0;6;-1;0;unknown;Tennis;Lisboa;no;no
10386;55;blue-collar;married;primary;no;472.0;no;no;unknown;12;jun;80.0;2;-1;0;unknown;Soccer;Lisboa;no;no
10387;49;admin.;married;secondary;no;;no;no;unknown;12;jun;558.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10388;49;blue-collar;married;primary;no;937.0;yes;no;unknown;12;jun;66.0;1;-1;0;unknown;Basketball;Lisboa;no;no
10389;54;blue-collar;married;secondary;no;734.0;no;yes;unknown;12;jun;124.0;1;-1;0;unknown;Basketball;Lisboa;no;no
10390;40;management;married;tertiary;no;1041.0;yes;no;unknown;12;jun;73.0;1;-1;0;unknown;Basketball;Lisboa;yes;no
10391;47;blue-collar;married;primary;no;1610.0;yes;no;unknown;12;jun;68.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10392;43;blue-collar;married;secondary;no;664.0;yes;no;unknown;12;jun;354.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10393;45;management;married;primary;no;0.0;no;yes;unknown;12;jun;54.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10394;52;unknown;married;unknown;no;1317.0;no;no;unknown;12;jun;58.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10395;36;student;single;unknown;no;172.0;no;no;unknown;12;jun;81.0;1;-1;0;unknown;Basketball;Lisboa;no;no
10396;43;management;divorced;tertiary;no;1052.0;no;no;unknown;12;jun;118.0;3;-1;0;unknown;Soccer;Lisboa;yes;no
10397;36;management;married;primary;no;5427.0;no;no;unknown;12;jun;398.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10398;47;housemaid;divorced;primary;no;1405.0;no;no;unknown;12;jun;127.0;1;-1;0;unknown;Basketball;Lisboa;no;no
10399;43;housemaid;married;secondary;no;1476.0;no;no;unknown;12;jun;;2;-1;0;unknown;Soccer;Lisboa;no;no
10400;35;blue-collar;married;primary;no;1116.0;yes;no;unknown;12;jun;124.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10401;35;admin.;single;secondary;no;163.0;yes;no;unknown;12;jun;483.0;1;-1;0;unknown;Basketball;Lisboa;no;no
10402;41;services;married;secondary;no;-700.0;no;yes;unknown;12;jun;309.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10403;40;management;married;secondary;no;406.0;yes;no;unknown;12;jun;577.0;2;-1;0;unknown;Tennis;Lisboa;no;yes
10404;50;technician;married;tertiary;no;1347.0;yes;yes;unknown;12;jun;582.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10405;35;admin.;single;secondary;no;128.0;no;no;unknown;12;jun;46.0;1;-1;0;unknown;Basketball;Lisboa;no;no
10406;56;blue-collar;married;secondary;no;2190.0;no;yes;unknown;12;jun;270.0;1;-1;0;unknown;Basketball;Lisboa;no;no
10407;43;blue-collar;single;primary;no;999.0;yes;no;unknown;12;jun;317.0;1;-1;0;unknown;Soccer;Lisboa;no;no
10408;54;retired;married;primary;no;2243.0;no;no;unknown;12;jun;281.0;1;-1;0;unknown;Tennis;Lisboa;no;no
10409;49;management;married;secondary;no;4848.0;no;no;unknown;12;jun;113.0;1;-1;0;unknown;Basketball;Lisboa;yes;no
10410;51;housemaid;married;primary;no;3073.0;no;no;unknown;12;jun;410.0;1;-1;0;unknown;Tennis;Lisboa;yes;no
10411;53;unemployed;married;secondary;no;0.0;yes;no;unknown;12;jun;313.0;1;-1;0;unknown;Basketball;Lisboa;no;no
10412;56;retired;married;primary;no;133.0;no;yes;unknown;12;jun;;2;-1;0;unknown;Tennis;Lisboa;yes;no
10413;48;blue-collar;married;primary;no;916.0;no;no;unknown;12;jun;37.0;3;-1;0;unknown;Basketball;Lisboa;no;no
10414;35;admin.;married;secondary;no;0.0;no;no;unknown;12;jun;88.0;2;-1;0;unknown;Basketball;Lisboa;yes;no
10415;44;management;single;tertiary;no;3355.0;yes;no;unknown;12;jun;;2;-1;0;unknown;Tennis;Lisboa;no;no
10416;35;blue-collar;married;tertiary;no;2999.0;no;no;unknown;12;jun;1141.0;6;-1;0;unknown;Basketball;Lisboa;no;yes
10417;48;blue-collar;married;secondary;no;;yes;no;unknown;12;jun;;2;-1;0;unknown;Tennis;Lisboa;no;yes
10418;37;services;married;secondary;no;1627.0;yes;no;unknown;12;jun;602.0;2;-1;0;unknown;Soccer;Lisboa;yes;no
10419;60;housemaid;married;primary;no;517.0;no;no;unknown;12;jun;1178.0;3;-1;0;unknown;Basketball;Lisboa;no;no
10420;44;management;married;tertiary;no;677.0;yes;no;unknown;12;jun;130.0;2;-1;0;unknown;Soccer;Lisboa;no;no
10421;27;admin.;single;secondary;no;18188.0;yes;no;unknown;12;jun;541.0;17;-1;0;unknown;Soccer;Lisboa;no;yes
10422;38;unemployed;married;primary;no;-363.0;no;no;unknown;12;jun;340.0;2;-1;0;unknown;Soccer;Lisboa;no;no
10423;40;housemaid;married;secondary;no;84.0;yes;yes;unknown;12;jun;230.0;7;-1;0;unknown;Soccer;Lisboa;no;no
10424;38;management;divorced;tertiary;no;10638.0;no;no;unknown;12;jun;;2;-1;0;unknown;Basketball;Lisboa;no;no
10425;51;technician;divorced;primary;no;548.0;no;no;unknown;12;jun;138.0;2;-1;0;unknown;Soccer;Lisboa;yes;no
10426;52;entrepreneur;divorced;tertiary;no;199.0;yes;yes;unknown;12;jun;246.0;2;-1;0;unknown;Basketball;Lisboa;yes;no
10427;58;retired;married;primary;no;1761.0;no;no;unknown;12;jun;773.0;4;-1;0;unknown;Tennis;Lisboa;no;no
10428;55;management;married;tertiary;no;1433.0;no;no;unknown;12;jun;298.0;3;-1;0;unknown;Basketball;Lisboa;yes;no
10429;39;services;married;secondary;no;2813.0;no;no;unknown;12;jun;;2;-1;0;unknown;Basketball;Lisboa;no;no
10430;37;technician;single;secondary;no;18.0;no;no;unknown;12;jun;361.0;2;-1;0;unknown;Soccer;Lisboa;yes;no
10431;52;housemaid;married;primary;no;;no;yes;unknown;12;jun;100.0;4;-1;0;unknown;Soccer;Lisboa;no;no
10432;49;blue-collar;married;primary;no;3049.0;no;no;unknown;12;jun;124.0;2;-1;0;unknown;Soccer;Lisboa;yes;no
10433;42;unemployed;married;secondary;no;583.0;yes;no;unknown;12;jun;153.0;6;-1;0;unknown;Soccer;Lisboa;no;no
10434;46;management;single;tertiary;no;2223.0;no;no;unknown;12;jun;67.0;3;-1;0;unknown;Tennis;Lisboa;no;no
10435;43;management;single;tertiary;no;5658.0;no;no;unknown;12;jun;462.0;3;-1;0;unknown;Soccer;Lisboa;no;no
10436;36;entrepreneur;married;primary;no;6317.0;no;no;unknown;12;jun;478.0;2;-1;0;unknown;Tennis;Lisboa;no;no
10437;47;housemaid;married;tertiary;no;1985.0;no;no;unknown;12;jun;320.0;2;-1;0;unknown;Basketball;Lisboa;yes;no
10438;41;blue-collar;married;secondary;no;1165.0;no;no;unknown;12;jun;69.0;3;-1;0;unknown;Basketball;Lisboa;no;no
10439;46;management;divorced;tertiary;no;675.0;no;yes;unknown;12;jun;190.0;2;-1;0;unknown;Soccer;Lisboa;no;no
10440;40;services;married;secondary;no;0.0;no;no;unknown;12;jun;543.0;2;-1;0;unknown;Basketball;Lisboa;no;no
10441;36;management;married;tertiary;no;-85.0;yes;no;unknown;12;jun;85.0;2;-1;0;unknown;Basketball;Lisboa;no;no
10442;48;management;divorced;tertiary;no;503.0;no;yes;unknown;12;jun;1243.0;7;-1;0;unknown;Soccer;Lisboa;no;yes
10443;35;management;single;tertiary;no;;no;no;unknown;12;jun;130.0;3;-1;0;unknown;Basketball;Lisboa;no;no
10444;38;entrepreneur;married;secondary;no;8.0;no;no;unknown;12;jun;339.0;3;-1;0;unknown;Basketball;Lisboa;yes;no
10445;40;unemployed;divorced;secondary;no;991.0;yes;no;unknown;12;jun;316.0;2;-1;0;unknown;Basketball;Lisboa;no;no
10446;55;housemaid;divorced;primary;no;0.0;no;no;unknown;12;jun;90.0;8;-1;0;unknown;Basketball;Lisboa;no;no
10447;59;retired;married;primary;no;4949.0;no;yes;unknown;12;jun;168.0;8;-1;0;unknown;Tennis;Lisboa;no;no
10448;50;technician;married;secondary;no;1765.0;yes;no;unknown;12;jun;247.0;2;-1;0;unknown;Tennis;Lisboa;no;no
10449;39;services;married;secondary;no;150.0;no;no;unknown;12;jun;243.0;2;-1;0;unknown;Soccer;Lisboa;yes;no
10450;46;technician;married;tertiary;no;4176.0;yes;no;unknown;12;jun;153.0;6;-1;0;unknown;Soccer;Lisboa;no;no
10451;39;management;divorced;tertiary;no;452.0;yes;no;unknown;12;jun;232.0;2;-1;0;unknown;Soccer;Lisboa;no;no
10452;52;services;married;secondary;no;-336.0;no;yes;unknown;12;jun;111.0;8;-1;0;unknown;Soccer;Lisboa;yes;no
10453;32;blue-collar;divorced;secondary;no;-289.0;yes;no;unknown;12;jun;161.0;2;-1;0;unknown;Tennis;Lisboa;no;no
10454;24;blue-collar;single;secondary;yes;-203.0;yes;no;unknown;12;jun;465.0;3;-1;0;unknown;Soccer;Lisboa;no;yes
10455;47;retired;divorced;primary;no;2576.0;no;no;unknown;12;jun;188.0;4;-1;0;unknown;Soccer;Lisboa;no;no
10456;47;blue-collar;married;primary;no;-245.0;yes;yes;unknown;12;jun;67.0;4;-1;0;unknown;Basketball;Lisboa;yes;no
10457;40;blue-collar;married;secondary;no;4259.0;no;no;unknown;12;jun;454.0;4;-1;0;unknown;Tennis;Lisboa;yes;no
10458;30;management;single;tertiary;no;775.0;yes;no;unknown;16;jun;124.0;2;-1;0;unknown;Soccer;Lisboa;no;no
10459;39;services;married;secondary;no;733.0;no;no;unknown;16;jun;83.0;4;-1;0;unknown;Tennis;Lisboa;no;no
10460;50;unemployed;married;primary;no;210.0;no;no;unknown;16;jun;247.0;2;-1;0;unknown;Tennis;Lisboa;no;no
